"","target","p","padj"
"CHEMBL3780","CHEMBL3780",0.908,1
"CHEMBL4132","CHEMBL4132",0.908,1
"CHEMBL2536","CHEMBL2536",0.91,1
"CHEMBL2734","CHEMBL2734",0.91,1
"CHEMBL329","CHEMBL329",0.91,1
"CHEMBL3669","CHEMBL3669",0.91,1
"CHEMBL4096","CHEMBL4096",0.91,1
"CHEMBL5023","CHEMBL5023",0.91,1
"CHEMBL4040","CHEMBL4040",0.911,1
"CHEMBL1907610","CHEMBL1907610",0.916,1
"CHEMBL2147","CHEMBL2147",0.917,1
"CHEMBL402","CHEMBL402",0.917,1
"CHEMBL3190","CHEMBL3190",0.918,1
"CHEMBL4552","CHEMBL4552",0.918,1
"CHEMBL4931","CHEMBL4931",0.92,1
"CHEMBL5500","CHEMBL5500",0.921,1
"CHEMBL3474","CHEMBL3474",0.922,1
"CHEMBL4892","CHEMBL4892",0.924,1
"CHEMBL229","CHEMBL229",0.925,1
"CHEMBL4304","CHEMBL4304",0.925,1
"CHEMBL322","CHEMBL322",0.928,1
"CHEMBL3397","CHEMBL3397",0.928,1
"CHEMBL6115","CHEMBL6115",0.928,1
"CHEMBL2125","CHEMBL2125",0.931,1
"CHEMBL1907604","CHEMBL1907604",0.932,1
"CHEMBL4573","CHEMBL4573",0.932,1
"CHEMBL5255","CHEMBL5255",0.932,1
"CHEMBL2093870","CHEMBL2093870",0.933,1
"CHEMBL1255165","CHEMBL1255165",0.937,1
"CHEMBL3426","CHEMBL3426",0.937,1
"CHEMBL2096667","CHEMBL2096667",0.939,1
"CHEMBL3081","CHEMBL3081",0.939,1
"CHEMBL3406","CHEMBL3406",0.939,1
"CHEMBL6184","CHEMBL6184",0.939,1
"CHEMBL1941","CHEMBL1941",0.94,1
"CHEMBL2370","CHEMBL2370",0.94,1
"CHEMBL2093867","CHEMBL2093867",0.941,1
"CHEMBL3623","CHEMBL3623",0.943,1
"CHEMBL3720","CHEMBL3720",0.944,1
"CHEMBL3775","CHEMBL3775",0.944,1
"CHEMBL1919","CHEMBL1919",0.945,1
"CHEMBL1962","CHEMBL1962",0.947,1
"CHEMBL4015","CHEMBL4015",0.947,1
"CHEMBL2617","CHEMBL2617",0.948,1
"CHEMBL3116","CHEMBL3116",0.948,1
"CHEMBL2111459","CHEMBL2111459",0.95,1
"CHEMBL3667","CHEMBL3667",0.95,1
"CHEMBL4921","CHEMBL4921",0.95,1
"CHEMBL5916","CHEMBL5916",0.95,1
"CHEMBL5399","CHEMBL5399",0.951,1
"CHEMBL3247","CHEMBL3247",0.952,1
"CHEMBL3860","CHEMBL3860",0.952,1
"CHEMBL5445","CHEMBL5445",0.952,1
"CHEMBL2892","CHEMBL2892",0.953,1
"CHEMBL5263","CHEMBL5263",0.953,1
"CHEMBL5353","CHEMBL5353",0.953,1
"CHEMBL5652","CHEMBL5652",0.953,1
"CHEMBL2799","CHEMBL2799",0.956,1
"CHEMBL2111478","CHEMBL2111478",0.957,1
"CHEMBL3155","CHEMBL3155",0.957,1
"CHEMBL1075051","CHEMBL1075051",0.958,1
"CHEMBL5769","CHEMBL5769",0.958,1
"CHEMBL1904","CHEMBL1904",0.959,1
"CHEMBL3578","CHEMBL3578",0.96,1
"CHEMBL4977","CHEMBL4977",0.96,1
"CHEMBL2903","CHEMBL2903",0.961,1
"CHEMBL2150838","CHEMBL2150838",0.962,1
"CHEMBL3267","CHEMBL3267",0.962,1
"CHEMBL4005","CHEMBL4005",0.962,1
"CHEMBL2111432","CHEMBL2111432",0.964,1
"CHEMBL1949","CHEMBL1949",0.965,1
"CHEMBL5979","CHEMBL5979",0.965,1
"CHEMBL3516","CHEMBL3516",0.966,1
"CHEMBL2111413","CHEMBL2111413",0.969,1
"CHEMBL2001","CHEMBL2001",0.97,1
"CHEMBL3687","CHEMBL3687",0.97,1
"CHEMBL1900","CHEMBL1900",0.971,1
"CHEMBL2095188","CHEMBL2095188",0.971,1
"CHEMBL2096663","CHEMBL2096663",0.971,1
"CHEMBL2095159","CHEMBL2095159",0.974,1
"CHEMBL5027","CHEMBL5027",0.974,1
"CHEMBL2095204","CHEMBL2095204",0.975,1
"CHEMBL1275212","CHEMBL1275212",0.977,1
"CHEMBL2096970","CHEMBL2096970",0.979,1
"CHEMBL4804","CHEMBL4804",0.979,1
"CHEMBL5493","CHEMBL5493",0.981,1
"CHEMBL2246","CHEMBL2246",0.982,1
"CHEMBL5870","CHEMBL5870",0.982,1
"CHEMBL2015","CHEMBL2015",0.983,1
"CHEMBL2094107","CHEMBL2094107",0.983,1
"CHEMBL2343","CHEMBL2343",0.984,1
"CHEMBL2439","CHEMBL2439",0.984,1
"CHEMBL1855","CHEMBL1855",0.985,1
"CHEMBL2304401","CHEMBL2304401",0.985,1
"CHEMBL3371","CHEMBL3371",0.985,1
"CHEMBL5554","CHEMBL5554",0.986,1
"CHEMBL4607","CHEMBL4607",0.988,1
"CHEMBL1907609","CHEMBL1907609",0.991,1
"CHEMBL2095229","CHEMBL2095229",0.993,1
"CHEMBL2176846","CHEMBL2176846",0.994,1
"CHEMBL1914","CHEMBL1914",0.996,1
"CHEMBL304","CHEMBL304",0.996,1
"CHEMBL2096666","CHEMBL2096666",0.998,1
"CHEMBL3119","CHEMBL3119",0.998,1
"CHEMBL3259478","CHEMBL3259478",0.998,1
"CHEMBL231","CHEMBL231",0.999,1
"CHEMBL4701","CHEMBL4701",0.999,1
"CHEMBL2093868","CHEMBL2093868",1,1
"CHEMBL311","CHEMBL311",1,1
"CHEMBL5381","CHEMBL5381",1,1
